active_A_max,active_A_min,active_G_active_count_excluding_anchor,active_G_margin_near_count_excluding_anchor,active_G_min_excluding_anchor,active_Te_max_K,active_Te_min_K,active_Tp_floor_active_count_excluding_anchor,active_Tp_floor_margin_near_count_excluding_anchor,active_Tp_max_K,active_Tp_min_K,active_Tp_min_excluding_anchor_K,active_logA_max,active_logA_min,active_mach_max,active_mach_min,active_n_steps_completed,active_n_steps_requested,active_sigma_max,active_sigma_min,case_id,design_B_T,design_I_0,design_T_e_in,design_Z_in,design_a1,design_a2,design_a3,design_log_n_p_in,design_log_seed_fraction,elapsed_s,failure,max_abs_scaled_residual,n_steps_completed,objective_delta_improvement,objective_delta_improvement_reward,objective_failure_penalty,objective_inlet_delta_penalty,objective_inlet_te_shortfall_penalty,objective_inlet_tp_shortfall_penalty,objective_raw_score_before_failure_gate,objective_target_g_margin,objective_target_ok,objective_target_tp_margin,ok,optimizer_source,outer_B_T,outer_B_T_missing,outer_G_shortfall_penalty,outer_area_ratio,outer_area_ratio_missing,outer_area_ratio_penalty,outer_delta_improvement,outer_delta_improvement_reward,outer_failure_penalty,outer_incomplete_rollout_penalty,outer_mach_excess_penalty,outer_mach_max,outer_magnetic_field_penalty,outer_max_te_K,outer_max_te_excess_penalty,outer_min_G,outer_min_tp_K,outer_min_tp_shortfall_penalty,outer_score,outer_score_before_failure,outlet_A,outlet_Delta,outlet_G,outlet_T_e,outlet_T_p,outlet_Z,outlet_beta,outlet_logA,outlet_mach,outlet_n_p,outlet_sigma_logA,outlet_x,preparation_inlet_A,preparation_inlet_Delta,preparation_inlet_G,preparation_inlet_T_e,preparation_inlet_T_p,preparation_inlet_Z,preparation_inlet_beta,preparation_inlet_logA,preparation_inlet_mach,preparation_inlet_n_p,preparation_inlet_sigma_logA,preparation_inlet_x,scan_best_residual_constraint_violation,scan_best_residual_delta_gain,scan_best_residual_feasible,scan_best_residual_least_squares_nfev,scan_best_residual_margin_G,scan_best_residual_margin_Tp,scan_best_residual_margin_residual,scan_best_residual_max_abs_scaled_residual,scan_best_residual_objective_value,scan_best_residual_ok,scan_best_residual_sigma,scan_best_violation_constraint_violation,scan_best_violation_delta_gain,scan_best_violation_feasible,scan_best_violation_least_squares_nfev,scan_best_violation_margin_G,scan_best_violation_margin_Tp,scan_best_violation_margin_residual,scan_best_violation_max_abs_scaled_residual,scan_best_violation_objective_value,scan_best_violation_ok,scan_best_violation_sigma,scan_feasible_count,scan_left_endpoint_constraint_violation,scan_left_endpoint_delta_gain,scan_left_endpoint_feasible,scan_left_endpoint_least_squares_nfev,scan_left_endpoint_margin_G,scan_left_endpoint_margin_Tp,scan_left_endpoint_margin_residual,scan_left_endpoint_max_abs_scaled_residual,scan_left_endpoint_objective_value,scan_left_endpoint_ok,scan_left_endpoint_sigma,scan_n_scan,scan_right_endpoint_constraint_violation,scan_right_endpoint_delta_gain,scan_right_endpoint_feasible,scan_right_endpoint_least_squares_nfev,scan_right_endpoint_margin_G,scan_right_endpoint_margin_Tp,scan_right_endpoint_margin_residual,scan_right_endpoint_max_abs_scaled_residual,scan_right_endpoint_objective_value,scan_right_endpoint_ok,scan_right_endpoint_sigma,scan_sigma_max,scan_sigma_min,score,support_G_supported,support_curvature_lower_supported,support_no_feasible_sigma,support_residual_supported,"support_sigma_box,curvature_lower_supported",support_sigma_box_lower_supported,termination_bound_source_lower,termination_bound_source_upper,termination_error,termination_least_squares_nfev,termination_margin_G,termination_margin_Tp,termination_margin_residual,termination_max_abs_scaled_residual,termination_ok,termination_reason,termination_sigma,termination_sigma_interval_lower,termination_sigma_interval_upper,termination_solver_method,termination_step,termination_support_type
4.348379798614269,0.447,0,0,1419.4563635147495,5005.763491253532,3821.383425891657,0,0,3818.382038958698,3549.042246572558,3557.9675285658013,2.2750000000000004,0.0,0.37312038520330265,0.033504522979191056,50,50,0.0,-0.5,69,10.2,1325.3599600892094,5005.76349125353,81.7968724248242,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.709726857029814,-13.403697335249607,0.23674746901087929,,6.549543467465387e-12,50,0.40966871273764616,0.40966871273764616,0.0,3.930181556397461e-05,4.746370176979573,0.0,-4.33674076605749,88936.13693775283,1.0,3249.042246572558,True,lbfgsb_seed_0,10.2,0.0,0.0,9.727919012559887,0.0,0.0,0.40966871273764616,0.40966871273764616,0.0,0.0,0.0,0.37312038520330265,0.0,5005.763491253532,0.0,1419.4563635147495,3549.042246572558,0.0,0.40966871273764616,0.40966871273764616,0.447,0.41045474904892565,88936.13692775283,5005.763491253532,3549.042246572558,81.79687242482404,37.16927700361073,0.0,0.37312038520330265,3.142754146439819e+25,0.0,0.0,4.348379798614269,0.0007860363112794921,5155754.462226698,3821.383425891657,3818.382038958698,19.979451583907366,38.544949583226426,2.2750000000000004,0.033504522979191056,3.4685814332619008e+25,-0.5,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.33674076605749,,9,,,1,40,sigma_box,curvature,,3,5155754.462236698,3518.382038958698,9.999998944524972e-09,1.0554750287430796e-15,True,completed_requested_steps,-0.5,-0.5,-0.45,direct_preferred_endpoint,49,sigma_box_lower_supported
4.348379798614269,0.447,0,0,1365.0051885185708,5005.763491253532,3819.530121765344,0,0,3816.5551724069683,3547.5829110621535,3556.525219487414,2.2750000000000004,0.0,0.3739971653910851,0.03358173165526796,50,50,0.0,-0.5,70,10.2,1328.3599600892094,5005.76349125353,81.6218724248242,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.709726857029814,-13.403697335249607,0.23595684199244715,,6.8923621773300846e-12,50,0.4102554689470945,0.4102554689470945,0.0,3.897427423406042e-05,4.754448889888656,0.0,-4.344232395215795,88776.48373668251,1.0,3247.5829110621535,True,lbfgsb_seed_0,10.2,0.0,0.0,9.727919012559887,0.0,0.0,0.4102554689470945,0.4102554689470945,0.0,0.0,0.0,0.3739971653910851,0.0,5005.763491253532,0.0,1365.0051885185708,3547.5829110621535,0.0,0.4102554689470945,0.4102554689470945,0.447,0.41103495443177573,88776.4837266825,5005.763491253532,3547.5829110621535,81.62187242482425,37.16927700361073,0.0,0.3739971653910851,3.142754146439819e+25,0.0,0.0,4.348379798614269,0.0007794854846812083,5171944.355159727,3819.530121765344,3816.5551724069683,19.342762055051875,38.55125539954419,2.2750000000000004,0.03358173165526796,3.4688553476235984e+25,-0.5,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.344232395215795,,9,,,1,40,sigma_box,curvature,,3,5171944.355169727,3516.5551724069683,9.999993834865155e-09,6.165134846013983e-15,True,completed_requested_steps,-0.5,-0.5,-0.45,direct_preferred_endpoint,49,sigma_box_lower_supported
4.348379798614269,0.447,0,0,2439.5916580751045,5005.763491253532,3865.2773817033376,0,0,3861.6807637486186,3581.4466844389935,3590.274316450178,2.2750000000000004,0.0,0.3678772971120953,0.03296435709895344,50,50,0.0,-0.5,71,10.2,1325.3599600892094,5005.76349125353,81.6218724248242,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.709726857029814,-13.394197335249608,0.23165359799168073,,6.519227164723358e-12,50,0.39676178736951107,0.39676178736951107,0.0,4.656803830708212e-05,4.557040657067358,0.0,-4.160325437736153,90847.47782373618,1.0,3281.4466844389935,True,lbfgsb_seed_0,10.2,0.0,0.0,9.727919012559887,0.0,0.0,0.39676178736951107,0.39676178736951107,0.0,0.0,0.0,0.3678772971120953,0.0,5005.763491253532,0.0,2439.5916580751045,3581.4466844389935,0.0,0.39676178736951107,0.39676178736951107,0.447,0.3976931481356527,90847.47781373617,5005.763491253532,3581.4466844389935,81.62187242482425,37.16927700361073,0.0,0.3678772971120953,3.142754146439819e+25,0.0,0.0,4.348379798614269,0.0009313607661416423,4955171.106954995,3865.2773817033376,3861.6807637486186,28.808510414923884,38.28683377986591,2.2750000000000004,0.03296435709895344,3.4720814081604715e+25,-0.5,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.160325437736153,,9,,,1,40,sigma_box,curvature,,3,4955171.106964994,3561.6807637486186,9.999994038702558e-09,5.961297441703133e-15,True,completed_requested_steps,-0.5,-0.5,-0.45,direct_preferred_endpoint,49,sigma_box_lower_supported
0.5298312685402033,0.447,0,0,762.6620698334943,5004.433894954595,4265.6419828291055,0,0,3286.195335468797,3191.2311333041444,3201.3823115052546,0.17,0.0,0.4381381353283879,0.3479580815671571,8,50,0.0,-0.35,72,10.2,1335.0106834079702,5004.433894954599,82.05633981177175,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.70920301416177,-13.503433216311999,0.4523825450014556,reverse_rollout_failed,0.0047740753576930636,8,0.26562109525535726,0.26562109525535726,1000000.0,0.015128087131211677,3.007997731724957,0.0,-2.7575047236008117,73270.33852802656,1.0,2891.2311333041444,False,lbfgsb_seed_0,10.2,0.0,0.0,1.1853048513203654,0.0,0.0,0.26562109525535726,0.26562109525535726,1000000.0,840.0,0.0,0.4381381353283879,0.0,5004.433894954595,0.0,762.6620698334943,3191.2311333041444,0.0,-1000840.0,-839.7343789047446,0.447,0.5681828378795908,73270.33851802656,5004.433894954595,3191.2311333041444,82.05633981177223,37.193692858860075,0.0,0.4381381353283879,3.141108268222619e+25,0.0,0.0,0.5298312685402033,0.3025617426242335,762.6620698334943,4265.6419828291055,3274.8098176407666,75.61394571936962,38.41620175640911,0.17,0.3479580815671571,3.293995944984676e+25,-0.3,-0.8,0.004774065357693064,-0.038723346893574595,False,30,762.6620798334943,2974.8098176407666,-0.004774065357693064,0.0047740753576930636,0.038723346893574595,True,-0.3,0.004774065357693064,-0.038723346893574595,False,30,762.6620798334943,2974.8098176407666,-0.004774065357693064,0.0047740753576930636,0.038723346893574595,True,-0.3,0,0.010586081433325088,-0.033743749064572226,False,35,1067.7701850179553,2979.3925079851456,-0.010586081433325088,0.010586091433325088,0.033743749064572226,True,-0.39999999999999997,41,0.004774065357693064,-0.038723346893574595,False,30,762.6620798334943,2974.8098176407666,-0.004774065357693064,0.0047740753576930636,0.038723346893574595,True,-0.3,-0.3,-0.39999999999999997,-1000000.0,,7,1,,,,curvature,curvature,no feasible sigma on scan grid,30,762.6620798334943,2974.8098176407666,-0.004774065357693064,0.0047740753576930636,False,no_feasible_sigma,-0.3,-0.39999999999999997,-0.3,legacy_scan,7,no_feasible_sigma
0.5298312685402033,0.447,0,0,766.2561474650788,5004.433894954595,4265.781093744236,0,0,3287.140599064382,3192.123756530864,3202.260253497355,0.17,0.0,0.43750078032957107,0.3473749273842861,8,50,0.0,-0.35,73,10.2,1335.0106834079702,5004.433894954599,82.05633981177175,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.71068927177911,-13.503433216311999,0.4488822330022231,reverse_rollout_failed,0.004591610103550727,8,0.26555819693107474,0.26555819693107474,1000000.0,0.015109306261779643,3.007515214814937,0.0,-2.757066324145642,73117.85679444912,1.0,2892.123756530864,False,lbfgsb_seed_0,10.2,0.0,0.0,1.1853048513203654,0.0,0.0,0.26555819693107474,0.26555819693107474,1000000.0,840.0,0.0,0.43750078032957107,0.0,5004.433894954595,0.0,766.2561474650788,3192.123756530864,0.0,-1000840.0,-839.7344418030689,0.447,0.5677443221666676,73117.85678444912,5004.433894954595,3192.123756530864,82.05633981177172,37.13845450891043,0.0,0.43750078032957107,3.145780235326477e+25,0.0,0.0,0.5298312685402033,0.30218612523559285,766.2561474650788,4265.781093744236,3275.8612698107704,75.59994798862095,38.35081629719235,0.17,0.3473749273842861,3.2995581755828258e+25,-0.3,-0.8,0.004591600103550727,-0.03915585503090191,False,30,766.2561574650788,2975.8612698107704,-0.004591600103550727,0.004591610103550727,0.03915585503090191,True,-0.3,0.004591600103550727,-0.03915585503090191,False,30,766.2561574650788,2975.8612698107704,-0.004591600103550727,0.004591610103550727,0.03915585503090191,True,-0.3,0,0.009502906734373718,-0.03583467462106871,False,30,771.7567650910898,2969.0547515250473,-0.009502906734373718,0.009502916734373718,0.03583467462106871,True,-0.39999999999999997,41,0.004591600103550727,-0.03915585503090191,False,30,766.2561574650788,2975.8612698107704,-0.004591600103550727,0.004591610103550727,0.03915585503090191,True,-0.3,-0.3,-0.39999999999999997,-1000000.0,,7,1,,,,curvature,curvature,no feasible sigma on scan grid,30,766.2561574650788,2975.8612698107704,-0.004591600103550727,0.004591610103550727,False,no_feasible_sigma,-0.3,-0.39999999999999997,-0.3,legacy_scan,7,no_feasible_sigma
0.5298312685402033,0.447,0,0,926.7304572296125,5010.933894954595,4276.057059639877,0,0,3292.4570169932995,3195.8330440436057,3205.989564014905,0.17,0.0,0.4378471062232462,0.34668682087637626,8,50,0.0,-0.35,74,10.2,1335.0106834079702,5010.933894954599,82.05633981177175,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.70920301416177,-13.503433216311999,0.43966418600757606,reverse_rollout_failed,0.003615827474180413,8,0.26632607867156466,0.26632607867156466,1000000.0,0.015081625900303031,2.971979261617508,0.0,-2.720734808846246,75761.01124975478,1.0,2895.8330440436057,False,lbfgsb_seed_0,10.2,0.0,0.0,1.1853048513203654,0.0,0.0,0.26632607867156466,0.26632607867156466,1000000.0,840.0,0.0,0.4378471062232462,0.0,5010.933894954595,0.0,926.7304572296125,3195.8330440436057,0.0,-1000840.0,-839.7336739213284,0.447,0.5679585966776253,75761.01123975478,5010.933894954595,3195.8330440436057,82.05633981177203,37.16956188250226,0.0,0.4378471062232462,3.141108268222619e+25,0.0,0.0,0.5298312685402033,0.3016325180060606,926.7304572296125,4276.057059639877,3285.149226442395,75.59032546126413,38.287362762522484,0.17,0.34668682087637626,3.301052913460185e+25,-0.3,-0.8,0.003615817474180413,-0.04093671158384882,False,29,926.7304672296125,2985.149226442395,-0.003615817474180413,0.003615827474180413,0.04093671158384882,True,-0.3,0.003615817474180413,-0.04093671158384882,False,29,926.7304672296125,2985.149226442395,-0.003615817474180413,0.003615827474180413,0.04093671158384882,True,-0.3,0,0.009317630152809432,-0.037823954865056075,False,31,1101.2774438469557,2986.7082467867804,-0.009317630152809432,0.009317640152809432,0.037823954865056075,True,-0.39999999999999997,41,0.003615817474180413,-0.04093671158384882,False,29,926.7304672296125,2985.149226442395,-0.003615817474180413,0.003615827474180413,0.04093671158384882,True,-0.3,-0.3,-0.39999999999999997,-1000000.0,,7,1,,,,curvature,curvature,no feasible sigma on scan grid,29,926.7304672296125,2985.149226442395,-0.003615817474180413,0.003615827474180413,False,no_feasible_sigma,-0.3,-0.39999999999999997,-0.3,legacy_scan,7,no_feasible_sigma
0.5298312685402033,0.447,0,0,720.005836774149,5004.433894954595,4264.467899946,0,0,3278.9506819361595,3184.8598984166606,3195.0334248570784,0.17,0.0,0.43862849738204235,0.3487187371106381,8,50,0.0,-0.35,75,10.2,1335.0106834079702,5004.433894954599,82.23133981177175,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.70920301416177,-13.503433216311999,0.42578545901051257,reverse_rollout_failed,0.005346525323229905,8,0.2660545524959115,0.2660545524959115,1000000.0,0.015263269853500539,3.0120716703178467,0.0,-2.761280387675436,72819.9501100137,1.0,2884.8598984166606,False,lbfgsb_seed_0,10.2,0.0,0.0,1.1853048513203654,0.0,0.0,0.2660545524959115,0.2660545524959115,1000000.0,840.0,0.0,0.43862849738204235,0.0,5004.433894954595,0.0,720.005836774149,3184.8598984166606,0.0,-1000840.0,-839.7339454475041,0.447,0.5713199495659222,72819.9501000137,5004.433894954595,3184.8598984166606,82.23133981177149,37.193692858860075,0.0,0.43862849738204235,3.141108268222619e+25,0.0,0.0,0.5298312685402033,0.30526539707001077,720.005836774149,4264.467899946,3267.1270605339323,75.91936151208041,38.455698235868134,0.17,0.3487187371106381,3.2910657495090556e+25,-0.3,-0.8,0.005346515323229905,-0.03722478369333082,False,29,720.005846774149,2967.1270605339323,-0.005346515323229905,0.005346525323229905,0.03722478369333082,True,-0.3,0.005346515323229905,-0.03722478369333082,False,29,720.005846774149,2967.1270605339323,-0.005346515323229905,0.005346525323229905,0.03722478369333082,True,-0.3,0,0.010042485337813118,-0.03386948121470579,False,31,725.182747577305,2960.2809420674507,-0.010042485337813118,0.010042495337813118,0.03386948121470579,True,-0.39999999999999997,41,0.005346515323229905,-0.03722478369333082,False,29,720.005846774149,2967.1270605339323,-0.005346515323229905,0.005346525323229905,0.03722478369333082,True,-0.3,-0.3,-0.39999999999999997,-1000000.0,,7,1,,,,curvature,curvature,no feasible sigma on scan grid,29,720.005846774149,2967.1270605339323,-0.005346515323229905,0.005346525323229905,False,no_feasible_sigma,-0.3,-0.39999999999999997,-0.3,legacy_scan,7,no_feasible_sigma
0.5298312685402033,0.447,0,0,707.4844886607775,5004.433894954595,4264.06841011388,0,0,3276.968735272529,3183.0728163361546,3193.270796202913,0.17,0.0,0.43968509014803825,0.3497038382748053,8,50,0.0,-0.35,76,10.2,1338.0106834079702,5004.433894954599,82.05633981177175,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.70920301416177,-13.503433216311999,0.41938532299536746,reverse_rollout_failed,0.005648083812502162,8,0.2661921359359518,0.2661921359359518,1000000.0,0.015300500224173752,3.013458484764551,0.0,-2.7625668490527735,72694.42346219445,1.0,2883.0728163361546,False,lbfgsb_seed_0,10.2,0.0,0.0,1.1853048513203654,0.0,0.0,0.2661921359359518,0.2661921359359518,1000000.0,840.0,0.0,0.43968509014803825,0.0,5004.433894954595,0.0,707.4844886607775,3183.0728163361546,0.0,-1000840.0,-839.733807864064,0.447,0.5722021404194269,72694.42345219445,5004.433894954595,3183.0728163361546,82.05633981177161,37.193692858860075,0.0,0.43968509014803825,3.141108268222619e+25,0.0,0.0,0.5298312685402033,0.30601000448347504,707.4844886607775,4264.06841011388,3264.9584578031718,75.78465800165493,38.47148605055783,0.17,0.3497038382748053,3.28986927063419e+25,-0.3,-0.8,0.005648073812502162,-0.036430853507113836,False,28,707.4844986607775,2964.9584578031718,-0.005648073812502162,0.005648083812502162,0.036430853507113836,True,-0.3,0.005648073812502162,-0.036430853507113836,False,28,707.4844986607775,2964.9584578031718,-0.005648073812502162,0.005648083812502162,0.036430853507113836,True,-0.3,0,0.010281037990956454,-0.03304374872696858,False,29,712.7196646036755,2958.0634572304575,-0.010281037990956454,0.010281047990956454,0.03304374872696858,True,-0.39999999999999997,41,0.005648073812502162,-0.036430853507113836,False,28,707.4844986607775,2964.9584578031718,-0.005648073812502162,0.005648083812502162,0.036430853507113836,True,-0.3,-0.3,-0.39999999999999997,-1000000.0,,7,1,,,,curvature,curvature,no feasible sigma on scan grid,28,707.4844986607775,2964.9584578031718,-0.005648073812502162,0.005648083812502162,False,no_feasible_sigma,-0.3,-0.39999999999999997,-0.3,legacy_scan,7,no_feasible_sigma
0.5298312685402033,0.447,0,0,965.7793618022381,5004.433894954595,4272.522428849109,0,0,3322.748317664298,3225.3168120434207,3235.3442557628787,0.17,0.0,0.43170101971737407,0.341050622910717,8,50,0.0,-0.35,77,10.2,1335.0106834079702,5004.433894954599,82.05633981177175,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.70920301416177,-13.493933216311998,0.40658269099367317,reverse_rollout_failed,0.0009378952606608983,8,0.2627180823350195,0.2627180823350195,1000000.0,0.014444597064836884,2.9841787588293816,0.0,-2.735905273559199,74317.51865926967,1.0,2925.3168120434207,False,lbfgsb_seed_0,10.2,0.0,0.0,1.1853048513203654,0.0,0.0,0.2627180823350195,0.2627180823350195,1000000.0,840.0,0.0,0.43170101971737407,0.0,5004.433894954595,0.0,965.7793618022381,3225.3168120434207,0.0,-1000840.0,-839.737281917665,0.447,0.5516100236317572,74317.51864926967,5004.433894954595,3225.3168120434207,82.05633981177192,37.193692858860075,0.0,0.43170101971737407,3.141108268222619e+25,0.0,0.0,0.5298312685402033,0.2888919412967377,965.7793618022381,4272.522428849109,3314.8802408917068,74.92518847590945,38.213618979316145,0.17,0.341050622910717,3.3087910335105205e+25,-0.3,-0.8,0.0009378852606608982,-0.04595346785253995,False,24,965.7793718022381,3014.8802408917068,-0.0009378852606608982,0.0009378952606608983,0.04595346785253995,True,-0.3,0.0009378852606608982,-0.04595346785253995,False,24,965.7793718022381,3014.8802408917068,-0.0009378852606608982,0.0009378952606608983,0.04595346785253995,True,-0.3,0,0.007097536865450256,-0.04387497056086853,False,27,1149.9621902475942,3018.9213548795938,-0.007097536865450256,0.007097546865450256,0.04387497056086853,True,-0.39999999999999997,41,0.0009378852606608982,-0.04595346785253995,False,24,965.7793718022381,3014.8802408917068,-0.0009378852606608982,0.0009378952606608983,0.04595346785253995,True,-0.3,-0.3,-0.39999999999999997,-1000000.0,,7,1,,,,curvature,curvature,no feasible sigma on scan grid,24,965.7793718022381,3014.8802408917068,-0.0009378852606608982,0.0009378952606608983,False,no_feasible_sigma,-0.3,-0.39999999999999997,-0.3,legacy_scan,7,no_feasible_sigma
4.348379798614269,0.447,0,0,1622.0129902190945,5005.763491225265,3829.602758450477,0,0,3826.4925689947304,3554.161846754722,3563.0690798377273,2.2750000000000004,0.0,0.37280699988655713,0.03345105805028377,50,50,0.0,-0.5,78,10.2,1325.3599602943589,5005.763491225267,81.62187243405985,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.70972685701867,-13.403697337369733,0.232198342011543,,7.339762856726367e-12,50,0.4076102521635028,0.4076102521635028,0.0,4.064021293217479e-05,4.71062418612578,0.0,-4.303054574175209,89499.87538210489,1.0,3254.161846754722,True,lbfgsb_seed_0,10.2,0.0,0.0,9.727919012559887,0.0,0.0,0.4076102521635028,0.4076102521635028,0.0,0.0,0.0,0.37280699988655713,0.0,5005.763491225265,0.0,1622.0129902190945,3554.161846754722,0.0,0.4076102521635028,0.4076102521635028,0.447,0.40842305642214627,89499.87537210489,5005.763491225265,3554.161846754722,81.62187243405988,37.169277004129796,0.0,0.37280699988655713,3.1427541464048043e+25,0.0,0.0,4.348379798614269,0.0008128042586434958,5114588.745108811,3829.602758450477,3826.4925689947304,21.700196330881706,38.4875261668912,2.2750000000000004,0.03345105805028377,3.4700267602498538e+25,-0.5,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.303054574175209,,9,,,1,40,sigma_box,curvature,,3,5114588.745118811,3526.4925689947304,9.999996008262197e-09,3.991737803020391e-15,True,completed_requested_steps,-0.5,-0.5,-0.45,direct_preferred_endpoint,49,sigma_box_lower_supported
4.348379798614269,0.447,0,0,1643.3392217147807,5005.763491225265,3830.365569354805,0,0,3827.242241523515,3554.881458500896,3563.7784713819788,2.2750000000000004,0.0,0.3722788891609361,0.03340616185863512,50,50,0.0,-0.5,79,10.2,1325.3599602943589,5005.763491225267,81.62187243405985,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.71121311463602,-13.403697337369733,0.23327416800020728,,7.035160374650026e-12,50,0.40732187258952224,0.40732187258952224,0.0,4.080389526175399e-05,4.707313562641101,0.0,-4.300032493946841,89315.74734295324,1.0,3254.881458500896,True,lbfgsb_seed_0,10.2,0.0,0.0,9.727919012559887,0.0,0.0,0.40732187258952224,0.40732187258952224,0.0,0.0,0.0,0.3722788891609361,0.0,5005.763491225265,0.0,1643.3392217147807,3554.881458500896,0.0,0.40732187258952224,0.40732187258952224,0.447,0.4081379504947573,89315.74733295324,5005.763491225265,3554.881458500896,81.62187243406014,37.11407491547647,0.0,0.3722788891609361,3.1474285615264124e+25,0.0,0.0,4.348379798614269,0.0008160779052350797,5089151.554184071,3830.365569354805,3827.242241523515,21.97963394134117,38.42927779981709,2.2750000000000004,0.03340616185863512,3.47494031413495e+25,-0.5,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.300032493946841,,9,,,1,40,sigma_box,curvature,,3,5089151.55419407,3527.242241523515,9.999999174571728e-09,8.254282724403421e-16,True,completed_requested_steps,-0.5,-0.5,-0.45,direct_preferred_endpoint,49,sigma_box_lower_supported
4.348379798614269,0.447,0,0,1825.1402774540827,5012.263491225266,3838.4924002134785,0,0,3835.2414785941273,3559.1502670269724,3568.0611327735915,2.2750000000000004,0.0,0.37256576023539395,0.033392589557324534,50,50,0.0,-0.5,80,10.2,1325.3599602943589,5012.263491225267,81.62187243405985,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.70972685701867,-13.403697337369733,0.23298332799458876,,6.902674881374621e-12,50,0.4074276782381916,0.4074276782381916,0.0,4.2382228570170266e-05,4.67211510393489,0.0,-4.264729807925269,92532.47527970256,1.0,3259.1502670269724,True,lbfgsb_seed_0,10.2,0.0,0.0,9.727919012559887,0.0,0.0,0.4074276782381916,0.4074276782381916,0.0,0.0,0.0,0.37256576023539395,0.0,5012.263491225266,0.0,1825.1402774540827,3559.1502670269724,0.0,0.4074276782381916,0.4074276782381916,0.447,0.408275322809595,92532.47526970255,5012.263491225266,3559.1502670269724,81.62187243405972,37.145168267652046,0.0,0.37256576023539395,3.1427541464048043e+25,0.0,0.0,4.348379798614269,0.0008476445714034053,5010462.538915325,3838.4924002134785,3835.2414785941273,23.735762228262548,38.41751195324901,2.2750000000000004,0.033392589557324534,3.472322921633637e+25,-0.5,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.264729807925269,,9,,,1,40,sigma_box,curvature,,3,5010462.538925325,3535.2414785941273,9.999995319894455e-09,4.6801055449053125e-15,True,completed_requested_steps,-0.5,-0.5,-0.45,direct_preferred_endpoint,49,sigma_box_lower_supported
4.348379798614269,0.447,0,0,1419.4561107856193,5005.763491225265,3821.383415205366,0,0,3818.382028405304,3549.042239655179,3557.9675216699306,2.2750000000000004,0.0,0.3731203864206631,0.03350452311563079,50,50,0.0,-0.5,81,10.2,1325.3599602943589,5005.763491225267,81.79687243405985,0.1734697727255258,0.37530533787502696,0.6163516395254951,58.70972685701867,-13.403697337369733,0.23530913499416783,,6.548681153386209e-12,50,0.4096687155114074,0.4096687155114074,0.0,3.930181393236865e-05,4.746370223542234,0.0,-4.336740809844759,88936.13655137231,1.0,3249.042239655179,True,lbfgsb_seed_0,10.2,0.0,0.0,9.727919012559887,0.0,0.0,0.4096687155114074,0.4096687155114074,0.0,0.0,0.0,0.3731203864206631,0.0,5005.763491225265,0.0,1419.4561107856193,3549.042239655179,0.0,0.4096687155114074,0.4096687155114074,0.447,0.41045475179005475,88936.13654137231,5005.763491225265,3549.042239655179,81.79687243405998,37.169277004129796,0.0,0.3731203864206631,3.1427541464048043e+25,0.0,0.0,4.348379798614269,0.0007860362786473729,5155754.513015483,3821.383415205366,3818.382028405304,19.97944919227696,38.54494965305509,2.2750000000000004,0.03350452311563079,3.468581431828011e+25,-0.5,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.336740809844759,,9,,,1,40,sigma_box,curvature,,3,5155754.513025482,3518.382028405304,9.99999745834747e-09,2.5416525299653877e-15,True,completed_requested_steps,-0.5,-0.5,-0.45,direct_preferred_endpoint,49,sigma_box_lower_supported
